OK/KO;Libellé rejet
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 30072020/31122024                                        
,OK;CHANGT.DE CAISSE 911 VERS 931 -AVEC CONV                                        
,KO;ASSURE GERE PAR UNE AUTRE CAISSE                                                
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01102020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31072021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 03122020/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,KO;ANNULATION INFO OC PAR CPAM                                                     
,KO;ANNULATION INFO OC PAR CPAM                                                     
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;CHEVAUCHEMENT CONTRATS 05012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 15022020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;PUMA BASCULE AD/OD 220056909109931                                              
,KO;CONTRAT CMU OU C2S DEJA EN COURS                                                
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 16012020/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01112020/31122024                                        
,KO;CREATION INFO OC PAR CPAM                                                       
,OK;PUMA BASCULE AD/OD 239072123105951                                              
,OK;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,OK;PUMA BASCULE AD/OD 117086909103846                                              
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 09122020/31122024                                        
,OK;CHANGT.DE CAISSE 331 VERS 641 -AVEC CONV                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 04012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 04012021/31122024                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01022021/30042021                                        
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,OK;CHEVAUCHEMENT CONTRATS 01112020/31102021                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/30112021                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/30112021                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/30112021                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,undefined;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 04012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 04012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01022021/30042021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 06102020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 09122020/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,KO;ANNULATION INFO OC PAR CPAM                                                     
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 16112020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 18092020/30092021                                        
,OK;CHEVAUCHEMENT CONTRATS 01092020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 10112020/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;Chevauchement contrat 01012020/31122024                                         
,OK;CHEVAUCHEMENT CONTRATS 21072020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 21072020/31122024                                        
,OK;PUMA BASCULE AD/OD 102127401205754                                              
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 18092020/30092021                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;MUJ130014R
,OK;CHEVAUCHEMENT CONTRATS 30102020/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 03122020/31122024                                        
,OK;CHANGT.DE CAISSE 291 VERS 221 -AVEC CONV                                        
,OK;CHEVAUCHEMENT CONTRATS 08072020/30122020                                        
,OK;CHANGT.DE CAISSE 331 VERS 642 -AVEC CONV                                        
,KO;CHEVAUCHEMENT CONTRATS 21122020/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,KO;CONTRAT CMU OU C2S DEJA EN COURS                                                
,KO;CONTRAT CMU OU C2S DEJA EN COURS                                                
,OK;CHEVAUCHEMENT CONTRATS 01112020/31122024                                        
,KO;CONTRAT CMU OU C2S DEJA EN COURS                                                
,KO;CONTRAT CMU OU C2S DEJA EN COURS                                                
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CREATION INFO OC PAR CPAM                                                       
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 03112020/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,KO;CHEVAUCHEMENT CONTRATS 01012020/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31072021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 25052020/31012021                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01122020/30112021                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01042019/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01042019/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01032021/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31082021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 21072020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 21072020/31122024                                        
,OK;PUMA BASCULE AD/OD 102073523846844                                              
,KO;CHEVAUCHEMENT CONTRATS 15012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 11112020/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;PUMA BASCULE AD/OD 202115975011916                                              
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 10102020/31122020                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 02112020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 02112020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/11012021                                        
,KO;CHEVAUCHEMENT CONTRATS 15122020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 15122020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 15122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;PUMA BASCULE AD/OD 102115975014441                                              
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,KO;PERIODE DE RATTACHEMENT A ANNULER/MODIFIER NON TROUVEE EN BASE                  
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,OK;CHANGT.DE CAISSE 711 VERS 211 -AVEC CONV                                        
,OK;CHANGT.DE CAISSE 711 VERS 211 -AVEC CONV                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01082020/31072021                                        
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 31122020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 31122020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;Chevauchement contrat 01012020/31122024                                         
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/14012021                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 30112020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/14012021                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 21072020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 21072020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01022020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 02112020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 02112020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;Chevauchement contrat 01012021/31122024                                         
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,KO;ANNULATION INFO OC PAR CPAM                                                     
,KO;ANNULATION INFO OC PAR CPAM                                                     
,KO;CHANGT.DE CAISSE 911 VERS 941 -AVEC CONV                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 02012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 02012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 04012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 04012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 07122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 07122020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 07122020/31122024                                        
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,KO;CHEVAUCHEMENT CONTRATS 01012021/31032021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 01012021/28022021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01092020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/17012021                                        
,OK;CHEVAUCHEMENT CONTRATS 05012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 02012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CONTRAT CMU OU C2S DEJA EN COURS                                                
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01092020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 05012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHANGT.DE CAISSE 271 VERS 764 -AVEC CONV                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01112020/31102021                                        
,OK;CHEVAUCHEMENT CONTRATS 01092020/31072021                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122021                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 05012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 05012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 30072020/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 03012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01082020/31072021                                        
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,KO;CHEVAUCHEMENT CONTRATS 15022020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01122020/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,KO;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01032021/28022022                                        
,OK;CHEVAUCHEMENT CONTRATS 01032021/28022022                                        
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,OK;CHEVAUCHEMENT CONTRATS 01012021/31012021                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,KO;ANNUL IMPOSSIBLE: RUB OC/CT NON TROUVEE                                         
,OK;CHEVAUCHEMENT CONTRATS 22012021/31122024                                        
,KO;MODIFICATION INFO OC PAR CPAM                                                   
,KO;BENEFICIAIRE NON MUTUALISTE                                                     
,OK;CHANGT.DE CAISSE 751 VERS 781 -AVEC CONV                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012021/31032021                                        
,KO;ANNULATION INFO OC PAR CPAM                                                     
,OK;ASSURE INCONNU AU FICHIER                                                       
,OK;BENEFICIAIRE INCONNU AU FICHIER                                                 
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,OK;CHEVAUCHEMENT CONTRATS 01012020/31122024                                        
,KO;CHEVAUCHEMENT CONTRATS 06012020/31122024                                        
